HKKOOD	SAP_HKKOOD	NIMETUS	HIND	HULK	ALATES_KUUP	KUNI_KUUP	PA_HM	HKLIIK	AMB_STATS	HAMB_TUNNUS			
1L2117	0000000000001L2117	Emaka subtotaalne amputatsioon	395,00		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2117	0000000000001L2117	Emaka subtotaalne amputatsioon	407,15		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2117	0000000000001L2117	Emaka subtotaalne amputatsioon	499,81		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2117	0000000000001L2117	Emaka subtotaalne amputatsioon	516,72		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2117	0000000000001L2117	Emaka subtotaalne amputatsioon	530,16		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2117	0000000000001L2117	Emaka subtotaalne amputatsioon	545,90		1.04.2019			OPERATSIOONID	13				
1L2118	0000000000001L2118	Hüsterektoomia	579,14		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2118	0000000000001L2118	Hüsterektoomia	594,85		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2118	0000000000001L2118	Hüsterektoomia	730,70		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2118	0000000000001L2118	Hüsterektoomia	752,47		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2118	0000000000001L2118	Hüsterektoomia	769,11		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2118	0000000000001L2118	Hüsterektoomia	789,66		1.04.2019			OPERATSIOONID	13				
1L2119	0000000000001L2119	Emaka ja emakamanuste mädaprotsesside operatiivne ravi	418,48		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2119	0000000000001L2119	Emaka ja emakamanuste mädaprotsesside operatiivne ravi	433,60		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2119	0000000000001L2119	Emaka ja emakamanuste mädaprotsesside operatiivne ravi	531,76		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2119	0000000000001L2119	Emaka ja emakamanuste mädaprotsesside operatiivne ravi	552,72		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2119	0000000000001L2119	Emaka ja emakamanuste mädaprotsesside operatiivne ravi	568,82		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2119	0000000000001L2119	Emaka ja emakamanuste mädaprotsesside operatiivne ravi	588,57		1.04.2019			OPERATSIOONID	13				
1L2120	0000000000001L2120	Emaka anomaaliate plastilised operatsioonid	329,54		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2120	0000000000001L2120	Emaka anomaaliate plastilised operatsioonid	345,26		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2120	0000000000001L2120	Emaka anomaaliate plastilised operatsioonid	422,56		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2120	0000000000001L2120	Emaka anomaaliate plastilised operatsioonid	444,33		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2120	0000000000001L2120	Emaka anomaaliate plastilised operatsioonid	460,96		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2120	0000000000001L2120	Emaka anomaaliate plastilised operatsioonid	481,51		1.04.2019			OPERATSIOONID	13				
1L2121	0000000000001L2121	Munasarjavähi staadiumi määrav operatsioon	554,41		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2121	0000000000001L2121	Munasarjavähi staadiumi määrav operatsioon	581,25		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2121	0000000000001L2121	Munasarjavähi staadiumi määrav operatsioon	711,30		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2121	0000000000001L2121	Munasarjavähi staadiumi määrav operatsioon	747,65		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2121	0000000000001L2121	Munasarjavähi staadiumi määrav operatsioon	769,60		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2121	0000000000001L2121	Munasarjavähi staadiumi määrav operatsioon	806,05		1.04.2019			OPERATSIOONID	13				
1L2122	0000000000001L2122	Vaagnapõhja rekonstruktsioon transplantaadiga	429,56		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2122	0000000000001L2122	Vaagnapõhja rekonstruktsioon transplantaadiga	451,17		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2122	0000000000001L2122	Vaagnapõhja rekonstruktsioon transplantaadiga	551,93		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2122	0000000000001L2122	Vaagnapõhja rekonstruktsioon transplantaadiga	581,31		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2122	0000000000001L2122	Vaagnapõhja rekonstruktsioon transplantaadiga	600,07		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2122	0000000000001L2122	Vaagnapõhja rekonstruktsioon transplantaadiga	629,43		1.04.2019			OPERATSIOONID	13				
1L2123	0000000000001L2123	Radikaalne hüsterektoomia tüüp B	773,36		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2123	0000000000001L2123	Radikaalne hüsterektoomia tüüp B	804,50		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2123	0000000000001L2123	Radikaalne hüsterektoomia tüüp B	985,91		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2123	0000000000001L2123	Radikaalne hüsterektoomia tüüp B	1 028,73		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2123	0000000000001L2123	Radikaalne hüsterektoomia tüüp B	1 059,20		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2123	0000000000001L2123	Radikaalne hüsterektoomia tüüp B	1 100,62		1.04.2019			OPERATSIOONID	13				
1L2124	0000000000001L2124	Vaginaalne hüsterektoomia	567,37		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2124	0000000000001L2124	Vaginaalne hüsterektoomia	582,49		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2124	0000000000001L2124	Vaginaalne hüsterektoomia	715,58		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2124	0000000000001L2124	Vaginaalne hüsterektoomia	736,54		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2124	0000000000001L2124	Vaginaalne hüsterektoomia	752,65		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2124	0000000000001L2124	Vaginaalne hüsterektoomia	772,40		1.04.2019			OPERATSIOONID	13				
1L2125	0000000000001L2125	Radikaalne hüsterektoomia tüüp C	946,64		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2125	0000000000001L2125	Radikaalne hüsterektoomia tüüp C	990,22		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2125	0000000000001L2125	Radikaalne hüsterektoomia tüüp C	1 212,29		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2125	0000000000001L2125	Radikaalne hüsterektoomia tüüp C	1 271,04		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2125	0000000000001L2125	Radikaalne hüsterektoomia tüüp C	1 304,70		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2125	0000000000001L2125	Radikaalne hüsterektoomia tüüp C	1 364,39		1.04.2019			OPERATSIOONID	13				
1L2126	0000000000001L2126	Radikaalne trahhelektoomia	797,77		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2126	0000000000001L2126	Radikaalne trahhelektoomia	831,46		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2126	0000000000001L2126	Radikaalne trahhelektoomia	1 018,60		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2126	0000000000001L2126	Radikaalne trahhelektoomia	1 064,11		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2126	0000000000001L2126	Radikaalne trahhelektoomia	1 090,85		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2126	0000000000001L2126	Radikaalne trahhelektoomia	1 136,81		1.04.2019			OPERATSIOONID	13				
1L2127	0000000000001L2127	Emakakaela ekstirpatsioon	683,61		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2127	0000000000001L2127	Emakakaela ekstirpatsioon	711,78		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2127	0000000000001L2127	Emakakaela ekstirpatsioon	872,14		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2127	0000000000001L2127	Emakakaela ekstirpatsioon	910,91		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2127	0000000000001L2127	Emakakaela ekstirpatsioon	938,72		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2127	0000000000001L2127	Emakakaela ekstirpatsioon	976,12		1.04.2019			OPERATSIOONID	13				
1L2129	0000000000001L2129	Vaagnaelundite evistseratsioon, eesmine või tagumine	1 123,95		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2129	0000000000001L2129	Vaagnaelundite evistseratsioon, eesmine või tagumine	1 172,86		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2129	0000000000001L2129	Vaagnaelundite evistseratsioon, eesmine või tagumine	1 436,52		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2129	0000000000001L2129	Vaagnaelundite evistseratsioon, eesmine või tagumine	1 502,40		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2129	0000000000001L2129	Vaagnaelundite evistseratsioon, eesmine või tagumine	1 539,78		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2129	0000000000001L2129	Vaagnaelundite evistseratsioon, eesmine või tagumine	1 606,87		1.04.2019			OPERATSIOONID	13				
1L2131	0000000000001L2131	Vaagnaelundite evistseratsioon, totaalne	1 353,78		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2131	0000000000001L2131	Vaagnaelundite evistseratsioon, totaalne	1 420,95		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2131	0000000000001L2131	Vaagnaelundite evistseratsioon, totaalne	1 738,52		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2131	0000000000001L2131	Vaagnaelundite evistseratsioon, totaalne	1 828,85		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2131	0000000000001L2131	Vaagnaelundite evistseratsioon, totaalne	1 879,00		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2131	0000000000001L2131	Vaagnaelundite evistseratsioon, totaalne	1 971,44		1.04.2019			OPERATSIOONID	13				
1L2132	0000000000001L2132	Paraaortaalne lümfisõlmede eemaldamine	616,50		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2132	0000000000001L2132	Paraaortaalne lümfisõlmede eemaldamine	638,01		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2132	0000000000001L2132	Paraaortaalne lümfisõlmede eemaldamine	782,63		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2132	0000000000001L2132	Paraaortaalne lümfisõlmede eemaldamine	811,84		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2132	0000000000001L2132	Paraaortaalne lümfisõlmede eemaldamine	830,07		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2132	0000000000001L2132	Paraaortaalne lümfisõlmede eemaldamine	859,13		1.04.2019			OPERATSIOONID	13				
1L2133	0000000000001L2133	Laparoskoopiline paraaortaalne lümfisõlmede eemaldamine	870,76		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2133	0000000000001L2133	Laparoskoopiline paraaortaalne lümfisõlmede eemaldamine	896,84		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2133	0000000000001L2133	Laparoskoopiline paraaortaalne lümfisõlmede eemaldamine	1 101,11		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2133	0000000000001L2133	Laparoskoopiline paraaortaalne lümfisõlmede eemaldamine	1 136,43		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2133	0000000000001L2133	Laparoskoopiline paraaortaalne lümfisõlmede eemaldamine	1 194,88		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2133	0000000000001L2133	Laparoskoopiline paraaortaalne lümfisõlmede eemaldamine	1 230,27		1.04.2019			OPERATSIOONID	13				
1L2134	0000000000001L2134	Diafragma resektsioon	597,04		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2134	0000000000001L2134	Diafragma resektsioon	618,55		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2134	0000000000001L2134	Diafragma resektsioon	758,60		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2134	0000000000001L2134	Diafragma resektsioon	787,81		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2134	0000000000001L2134	Diafragma resektsioon	806,04		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2134	0000000000001L2134	Diafragma resektsioon	835,10		1.04.2019			OPERATSIOONID	13				
1L2201	0000000000001L2201	Laparoskoopiline väikese vaagna elundite kontroll ja liidete vabastamine, steriliseerimine	431,22		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2201	0000000000001L2201	Laparoskoopiline väikese vaagna elundite kontroll ja liidete vabastamine, steriliseerimine	439,81		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2201	0000000000001L2201	Laparoskoopiline väikese vaagna elundite kontroll ja liidete vabastamine, steriliseerimine	540,96		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2201	0000000000001L2201	Laparoskoopiline väikese vaagna elundite kontroll ja liidete vabastamine, steriliseerimine	553,02		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2201	0000000000001L2201	Laparoskoopiline väikese vaagna elundite kontroll ja liidete vabastamine, steriliseerimine	580,85		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2201	0000000000001L2201	Laparoskoopiline väikese vaagna elundite kontroll ja liidete vabastamine, steriliseerimine	591,78		1.04.2019			OPERATSIOONID	13				
1L2202	0000000000001L2202	Diagnostiline või operatiivne hüsteroskoopia (statsionaaris või päevastatsionaaris)	249,34		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2202	0000000000001L2202	Diagnostiline või operatiivne hüsteroskoopia (statsionaaris või päevastatsionaaris)	260,38		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2202	0000000000001L2202	Diagnostiline või operatiivne hüsteroskoopia (statsionaaris või päevastatsionaaris)	318,86		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2202	0000000000001L2202	Diagnostiline või operatiivne hüsteroskoopia (statsionaaris või päevastatsionaaris)	334,17		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2202	0000000000001L2202	Diagnostiline või operatiivne hüsteroskoopia (statsionaaris või päevastatsionaaris)	365,06		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2202	0000000000001L2202	Diagnostiline või operatiivne hüsteroskoopia (statsionaaris või päevastatsionaaris)	379,67		1.04.2019			OPERATSIOONID	13				
1L2203	0000000000001L2203	Laparoskoopiline munajuhade ja munasarjavähi staadiumi määrav operatsioon	762,80		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2203	0000000000001L2203	Laparoskoopiline munajuhade ja munasarjavähi staadiumi määrav operatsioon	789,64		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2203	0000000000001L2203	Laparoskoopiline munajuhade ja munasarjavähi staadiumi määrav operatsioon	968,57		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2203	0000000000001L2203	Laparoskoopiline munajuhade ja munasarjavähi staadiumi määrav operatsioon	1 004,92		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2203	0000000000001L2203	Laparoskoopiline munajuhade ja munasarjavähi staadiumi määrav operatsioon	1 064,82		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2203	0000000000001L2203	Laparoskoopiline munajuhade ja munasarjavähi staadiumi määrav operatsioon	1 101,27		1.04.2019			OPERATSIOONID	13				
1L2204	0000000000001L2204	Munajuhade ja munasarjade laparoskoopilised operatsioonid	537,88		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2204	0000000000001L2204	Munajuhade ja munasarjade laparoskoopilised operatsioonid	550,63		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2204	0000000000001L2204	Munajuhade ja munasarjade laparoskoopilised operatsioonid	676,80		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2204	0000000000001L2204	Munajuhade ja munasarjade laparoskoopilised operatsioonid	694,52		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2204	0000000000001L2204	Munajuhade ja munasarjade laparoskoopilised operatsioonid	732,56		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2204	0000000000001L2204	Munajuhade ja munasarjade laparoskoopilised operatsioonid	749,10		1.04.2019			OPERATSIOONID	13				
1L2205	0000000000001L2205	Laparoskoopiliselt assisteeritud kolpopoees	771,65		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2205	0000000000001L2205	Laparoskoopiliselt assisteeritud kolpopoees	796,21		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2205	0000000000001L2205	Laparoskoopiliselt assisteeritud kolpopoees	977,22		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2205	0000000000001L2205	Laparoskoopiliselt assisteeritud kolpopoees	1 010,50		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2205	0000000000001L2205	Laparoskoopiliselt assisteeritud kolpopoees	1 066,03		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2205	0000000000001L2205	Laparoskoopiliselt assisteeritud kolpopoees	1 099,31		1.04.2019			OPERATSIOONID	13				
1L2206	0000000000001L2206	Laparoskoopiline munajuhade taastav operatsioon	511,79		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2206	0000000000001L2206	Laparoskoopiline munajuhade taastav operatsioon	531,65		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2206	0000000000001L2206	Laparoskoopiline munajuhade taastav operatsioon	651,71		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2206	0000000000001L2206	Laparoskoopiline munajuhade taastav operatsioon	679,14		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2206	0000000000001L2206	Laparoskoopiline munajuhade taastav operatsioon	734,67		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2206	0000000000001L2206	Laparoskoopiline munajuhade taastav operatsioon	760,84		1.04.2019			OPERATSIOONID	13				
1L2207	0000000000001L2207	Emaka laparoskoopilised operatsioonid	794,79		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2207	0000000000001L2207	Emaka laparoskoopilised operatsioonid	809,32		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2207	0000000000001L2207	Emaka laparoskoopilised operatsioonid	995,76		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2207	0000000000001L2207	Emaka laparoskoopilised operatsioonid	1 015,91		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2207	0000000000001L2207	Emaka laparoskoopilised operatsioonid	1 058,32		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2207	0000000000001L2207	Emaka laparoskoopilised operatsioonid	1 077,27		1.04.2019			OPERATSIOONID	13				
1L2208	0000000000001L2208	Laparoskoopiline hüsterektoomia	741,75		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2208	0000000000001L2208	Laparoskoopiline hüsterektoomia	758,06		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2208	0000000000001L2208	Laparoskoopiline hüsterektoomia	932,06		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2208	0000000000001L2208	Laparoskoopiline hüsterektoomia	954,64		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2208	0000000000001L2208	Laparoskoopiline hüsterektoomia	1 001,42		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2208	0000000000001L2208	Laparoskoopiline hüsterektoomia	1 022,78		1.04.2019			OPERATSIOONID	13				
1L2209	0000000000001L2209	Laparoskoopiline assisteeritud vaginaalne hüsterektoomia (LAVH)	879,78		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2209	0000000000001L2209	Laparoskoopiline assisteeritud vaginaalne hüsterektoomia (LAVH)	902,62		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2209	0000000000001L2209	Laparoskoopiline assisteeritud vaginaalne hüsterektoomia (LAVH)	1 108,99		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2209	0000000000001L2209	Laparoskoopiline assisteeritud vaginaalne hüsterektoomia (LAVH)	1 140,48		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2209	0000000000001L2209	Laparoskoopiline assisteeritud vaginaalne hüsterektoomia (LAVH)	1 203,29		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2209	0000000000001L2209	Laparoskoopiline assisteeritud vaginaalne hüsterektoomia (LAVH)	1 233,48		1.04.2019			OPERATSIOONID	13				
1L2210	0000000000001L2210	Laparoskoopililne radikaalne hüsterektoomia tüüp C	1 127,05		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2210	0000000000001L2210	Laparoskoopililne radikaalne hüsterektoomia tüüp C	1 172,15		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2210	0000000000001L2210	Laparoskoopililne radikaalne hüsterektoomia tüüp C	1 436,54		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2210	0000000000001L2210	Laparoskoopililne radikaalne hüsterektoomia tüüp C	1 497,32		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2210	0000000000001L2210	Laparoskoopililne radikaalne hüsterektoomia tüüp C	1 592,20		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2210	0000000000001L2210	Laparoskoopililne radikaalne hüsterektoomia tüüp C	1 654,01		1.04.2019			OPERATSIOONID	13				
1L2211	0000000000001L2211	Radikaalne laparoskoopiline trahheletoomia	1 043,60		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2211	0000000000001L2211	Radikaalne laparoskoopiline trahheletoomia	1 083,38		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2211	0000000000001L2211	Radikaalne laparoskoopiline trahheletoomia	1 328,19		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2211	0000000000001L2211	Radikaalne laparoskoopiline trahheletoomia	1 381,85		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2211	0000000000001L2211	Radikaalne laparoskoopiline trahheletoomia	1 466,53		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2211	0000000000001L2211	Radikaalne laparoskoopiline trahheletoomia	1 520,94		1.04.2019			OPERATSIOONID	13				
1L2212	0000000000001L2212	Emakakaela laporoskoopiline ekstripatsioon	821,63		1.01.2017	31.03.2017		OPERATSIOONID	13				
